"Time","WindSpeed","Power"
2014-10-07 02:00:00,7.5675,29.6059532751431
2014-10-07 03:00:00,5.92166666666667,12.3836627038601
2014-10-07 04:00:00,6.25666666666667,14.7025304980704
2014-10-07 05:00:00,6.23833333333333,15.3912731919155
2014-10-07 06:00:00,6.95166666666667,23.176806789436
2014-10-07 07:00:00,6.55166666666667,19.2551175459953
2014-10-07 08:00:00,6.85666666666667,19.9663075103387
2014-10-07 09:00:00,6.73166666666667,21.3314900670828
2014-10-07 10:00:00,5.64666666666667,11.7561104060366
2014-10-07 11:00:00,4.04666666666667,2.37520180959535
2014-10-07 12:00:00,3.98333333333333,1.9618698576325
2014-10-07 13:00:00,4.42666666666667,4.32466091671199
2014-10-07 14:00:00,4.68666666666667,5.51004947033075
2014-10-07 15:00:00,4.84666666666667,6.87436867051724
2014-10-07 16:00:00,5.49666666666667,11.7469372426118
2014-10-07 17:00:00,5.08666666666667,9.09330294318251
2014-10-07 18:00:00,5.54333333333333,12.5390668842325
2014-10-07 19:00:00,5.32166666666667,10.1222081207318
2014-10-07 20:00:00,6.45333333333333,19.4520707607035
2014-10-07 21:00:00,6.72166666666667,21.6706812746596
2014-10-07 22:00:00,7.54666666666667,32.1835582377166
2014-10-07 23:00:00,7.33833333333333,32.3423079247498
2014-10-08 00:00:00,7.85333333333333,38.0237336717691
2014-10-08 01:00:00,7.4,30.1746354476935
2014-10-08 02:00:00,5.81666666666667,12.1777521648666
2014-10-08 03:00:00,4.03,1.2146347570083
2014-10-08 04:00:00,3.732,0.795798906990598
2014-10-08 05:00:00,3,0.0323758709109275
2014-10-08 08:00:00,2.9,0.0323758709109275
2014-10-08 09:00:00,3.225,0.064751741821855
2014-10-08 12:00:00,4.17666666666667,3.64789729510391
2014-10-08 13:00:00,4.86,6.34502318112357
2014-10-08 14:00:00,4.98166666666667,8.21613268063578
2014-10-08 15:00:00,5.255,9.80654337935024
2014-10-08 16:00:00,5.97166666666667,16.7772842256123
2014-10-08 17:00:00,6.91333333333333,27.6236326590519
2014-10-08 18:00:00,6.77166666666667,25.0912999559688
2014-10-08 19:00:00,7.79333333333333,41.3225111588835
2014-10-08 20:00:00,6.72833333333333,22.5601543681525
2014-10-08 21:00:00,6.155,15.5814274737324
2014-10-08 22:00:00,6.61333333333333,19.6859324682501
2014-10-08 23:00:00,6.70333333333333,18.9327617912922
2014-10-09 00:00:00,5.98166666666667,14.1573208319304
2014-10-09 01:00:00,7.73,35.3088658084903
2014-10-09 02:00:00,8.35333333333333,45.4605791395789
2014-10-09 03:00:00,8.01666666666667,41.1583654933651
2014-10-09 04:00:00,9.10166666666667,60.7227805261295
2014-10-09 05:00:00,8.055,43.1791594360555
2014-10-09 06:00:00,7.67833333333333,34.6284760893401
2014-10-09 07:00:00,7.01833333333333,25.6007882445371
2014-10-09 08:00:00,6.882,20.5143878370328
2014-10-09 09:00:00,7.00333333333333,27.1551538069707
2014-10-09 10:00:00,7.20666666666667,29.8662013174821
2014-10-09 11:00:00,6.58333333333333,22.9373332642648
